Taipei-city,中山區,敬業三路１５３號,皇后大道-公爵&尊爵,20,36,93.7,73
Taipei-city,信義區,基隆路二段７９巷３０弄１號,信義世爵,11,26,93.7,27
Taipei-city,中山區,明水路３９７巷７弄１７號,戀戀大直一期,21,101,93.6,41
Taipei-city,大安區,仁愛路四段//敦化南路一段//敦化南路//忠孝東路四段,忠孝名家,31、32,69,93.6,30
Taipei-city,大安區,安和路二段//安和路,翠峰,38,50,93.6,32
Taipei-city,中正區,仁愛路二段９１巷７號,仁愛御璽,11,8,93.6,None
Taipei-city,大安區,師大路５０號,師大BLOG,12,54,93.6,None
Taipei-city,大安區,師大路５９巷９號,師大.COM,14,43,93.5,None
Taipei-city,中正區,南昌路一段２４巷７號,領show,12,31,93.4,None
Taipei-city,大安區,四維路１７０巷２號,向陽門第,35,56,93.3,55
Taipei-city,大安區,安和路一段//仁愛路四段//安和路,清華,43,75,93.3,None
Taipei-city,大安區,仁愛路四段９９號,萬代福大樓,42,73,93.2,42
Taipei-city,松山區,南京東路五段//三民路,藏富,10,139,93.1,76
Taipei-city,松山區,敦化北路１５５巷７８號,敦化新城丁標,17,35,93,52
Taipei-city,中正區,仁愛路二段６１號,仁愛鴻禧,30,64,92.9,109
Taipei-city,大安區,和平東路二段１０７巷２９號,林與堂,18,18,92.9,40
Taipei-city,大安區,敦化南路一段//敦化南路//八德路//四維路,金蘭大樓,45,87,92.8,None
Taipei-city,中正區,金山南路一段１６號,臨沂馥玉,6,15,92.6,None
Taipei-city,士林區,天玉街１１３號,家居雲門,13,39,92.6,62
Taipei-city,信義區,永吉路３０巷１０１弄１號,國美商隱,7,149,92.4,62
Taipei-city,大安區,忠孝東路三段２４８巷１９弄５０號,忠孝BR5,8,20,92.4,None
Taipei-city,大安區,永康街７６號,師大隱,19,21,92.3,60
Taipei-city,大安區,和平東路一段６６號,師大名園大廈,32,22,92.1,24
Taipei-city,中正區,臨沂街１０巷７號,臨沂豐華,11,7,92.1,None
Taipei-city,大安區,大安路一段//仁愛路四段,來來名人大樓,37,55,92,38
Taipei-city,大安區,敦化南路一段//敦化南路//四維路,白宮,45,104,92,25
Taipei-city,大安區,敦化南路一段//敦化南路,吉星大樓,41,67,92,40
Taipei-city,大安區,忠孝東路四段１００號,漢宮大廈,45,158,92,30
Taipei-city,大安區,師大路８０巷１６號,師大紀德,15,26,91.8,None
Taipei-city,大安區,光復南路２９２號,博愛廣場大廈,42,86,91.8,None
Taipei-city,信義區,信義路六段１５巷１４號,太陽磁場,26,100,91.7,53
Taipei-city,中山區,吉林路８號,華固鼎苑,9,26,91.7,None
Taipei-city,大安區,信義路四段//文昌街,曼哈頓,24,99,91.6,None
Taipei-city,大安區,基隆路二段１８８號,敦南小凱悅,11,135,91.6,11
Taipei-city,松山區,北寧路５８號,敦北園中園,32,180,91.5,63
Taipei-city,中正區,仁愛路二段８７號,仁愛築綠,8,16,91.5,145
Taipei-city,大安區,敦化南路一段//忠孝東路四段,國際貿易大樓,36,144,91.5,None
Taipei-city,信義區,松平路３０巷３號,信義CEO,13,27,91.4,22
Taipei-city,松山區,南京東路三段３０３巷７弄５號,龍華園,34,14,91.3,49
Taipei-city,中正區,汀州路三段１６０巷４之１號,公館新館,14,48,91.3,None
Taipei-city,大安區,忠孝東路四段５９號,萬林大樓,43,79,91.2,20
Taipei-city,信義區,信義路五段//松勤街,yes世貿,22,111,91.2,None
Taipei-city,中正區,愛國東路６２號,中正鼎廬,33,50,91.1,35
Taipei-city,大安區,羅斯福路三段３０９號,基泰台大,7,69,91.1,None
Taipei-city,中山區,伊通街２號,一鼎苑,7,14,91.1,None
Taipei-city,中正區,和平西路一段５７號,中正香榭,12,286,91.1,None
Taipei-city,大安區,安和路二段//安和路,世紀花園廣場,34,107,91,45
Taipei-city,中山區,五常街３１號,禾碩榮星,4,30,91,None
Taipei-city,大安區,光復南路７６號,逸仙首馥,15,51,90.8,52
Taipei-city,大安區,忠孝東路四段１８３號,現代大廈,41,142,90.8,None
Taipei-city,大安區,仁愛路四段//延吉街,仁愛皇家,37,88,90.7,43
Taipei-city,大安區,仁愛路三段２９號,仁仁大廈,42,55,90.7,None
Taipei-city,松山區,八德路四段２４５巷１８號,南京典藏,18,54,90.7,34
Taipei-city,大安區,和平東路一段８５巷１２號,師大格格,15,18,90.6,17
Taipei-city,中山區,基湖路１２０巷３３號,八方,14,10,90.5,82
Taipei-city,大安區,羅斯福路二段８９號,狀元吉第,30,366,90.5,None
Taipei-city,中山區,松江路２５巷５號,松江明珠,12,75,90.5,10
Taipei-city,大安區,信義路四段１４９號,雲門大廈,35,139,90.4,43
Taipei-city,松山區,北寧路６２號,敦化林園,31,42,90.4,47
Taipei-city,信義區,松勤街//松仁路,昇陽國寶,29,24,90.2,174
Taipei-city,大安區,四維路１７０巷３２號,世界敦南,11,105,90.2,None
Taipei-city,松山區,慶城街６１號,國際名園,33,128,90.1,86
Taipei-city,大安區,杭州南路二段９巷５號,玥賞,10,13,90.1,None
Taipei-city,大安區,敦化南路二段//四維路,林肯,45,166,90.1,None
Taipei-city,大安區,羅斯福路三段２６１之１號,台大精品,11,33,90.1,18
Taipei-city,大安區,大安路一段//仁愛路四段,愛富園,37,56,90,43
Taipei-city,大安區,忠孝東路四段２０６號,凌雲大廈,48,75,90,None
Taipei-city,信義區,松隆路２９８號,信義川普,6,40,89.8,None
Taipei-city,中正區,徐州路１０號,徐州10,7,16,89.8,None
Taipei-city,大安區,敦化南路一段//敦化南路,鳳凰大廈,47,76,89.7,33
Taipei-city,中山區,中山北路二段１２０號,遠雄富都,7,55,89.7,None
Taipei-city,大安區,瑞安街//復興南路二段,攬翠樓,33,70,89.6,50
Taipei-city,松山區,八德路四段６３６號,翔譽101,7,135,89.6,16
Taipei-city,大安區,敦化南路二段//敦化南路,思牧敦南福廈,31,49,89.5,42
Taipei-city,大安區,信義路四段１８１號,上品大樓,36,91,89.5,29
Taipei-city,大安區,瑞安街２６０號,由布院,20,35,89.5,9
Taipei-city,中山區,長安東路二段１０９號,長安一品,9,39,89.5,None
Taipei-city,中正區,羅斯福路二段１８號,邑安居,7,25,89.5,None
Taipei-city,大安區,敦化南路一段２３３巷３１號,三普雅舍,33,82,89.4,22
Taipei-city,士林區,天玉街１３號,縱橫,13,54,89.3,None
Taipei-city,松山區,民生東路三段//民權東路三段,中央麗園大廈,37,37,89.3,None
Taipei-city,大安區,瑞安街２０８巷７０弄５號,大安尊邸,21,22,89.2,None
Taipei-city,內湖區,成功路四段１７８號,双湖滙,2,205,89.2,None
Taipei-city,大安區,安和路二段//臨江街,安和臻愛,15,42,89.2,13
Taipei-city,大安區,復興南路一段３５８號,復興豪華,43,61,89.1,26
Taipei-city,大安區,忠孝東路四段１７５號,羅馬大廈,電梯大,95,89.1,None
Taipei-city,大安區,忠孝東路四段３３１號,鴻豪大樓,41,89,89,69
Taipei-city,大安區,忠孝東路四段６７號,香檳大樓,50,110,89,64
Taipei-city,大安區,敦化南路一段//敦化南路,雙橡園,43,16,89,None
Taipei-city,大安區,復興南路一段２１１號,名家大廈,32,38,88.8,None
Taipei-city,大安區,仁愛路四段４０８巷１６號,恒邦翠亨,8,36,88.8,None
Taipei-city,中山區,堤頂大道二段３３６號,聖荷西,13、17,138,88.8,89
Taipei-city,大安區,仁愛路三段９６號,御林園,34,50,88.7,45
Taipei-city,中正區,中華路一段９５巷７號,皇翔紫鼎,4,62,88.7,None
Taipei-city,士林區,忠誠路一段１７３巷１９號,無相,6,14,88.6,None
Taipei-city,大安區,忠孝東路三段３０３號,協大忠孝大樓,37,152,88.5,None
Taipei-city,中山區,堤頂大道二段３６６號,忠泰千葉園,16,43,88.5,57
Taipei-city,中正區,仁愛路二段２０巷３之１號,仁愛首杭,10,11,88.5,32
Taipei-city,中山區,中山北路二段１７３號,中山富御,5,56,88.5,None
Taipei-city,松山區,八德路三段１７７號,大阿曼,13,58,88.4,70
Taipei-city,中正區,辛亥路一段//汀州路三段,潤泰花園廣場,32,108,88.4,None
Taipei-city,大安區,市民大道三段２０８號,園周綠,10,19,88.4,None
Taipei-city,松山區,八德路四段２０７巷１號,松融,2,10,88.4,None
Taipei-city,大安區,仁愛路四段//光復南路,仁愛三青,38,239,88.3,45
Taipei-city,大安區,信義路四段２５９號,前鋒大廈,43,92,88.3,27
Taipei-city,中山區,松江路４０６號,東西匯,5,143,88.3,None
Taipei-city,大安區,大安路一段//仁愛路四段,翡翠大廈,48,39,88.3,None
Taipei-city,中山區,吉林路//長安東路二段,忠泰明,9,38,88.3,75
Taipei-city,大安區,和平東路二段３８號,仁普大公園華廈,33,68,88.2,29
Taipei-city,大安區,和平東路一段１７７之１號,修德園大廈,42,46,88.2,None
Taipei-city,松山區,復興北路//民權東路三段//民權東路,雅適-和亨,35,205,88.2,49
Taipei-city,內湖區,新富街５８號,元大君品,5,41,88.2,None
Taipei-city,大安區,泰順街１６巷２６號,師大大師,12,20,88.1,None
Taipei-city,士林區,天母西路５０巷１１號,溪雅圖,12,24,88.1,96
Taipei-city,大安區,和平東路一段１１５號,師大禮居,23,73,88,50
Taipei-city,士林區,德行西路３６號,萬象之都,12,363,88,34
Taipei-city,內湖區,金湖路１２５號,文心AIT,8,134,88,None
Taipei-city,中山區,八德路二段//市民大道三段,威廉王子,14,147,88,12
Taipei-city,大安區,信義路二段//永康街//金華街,金華369,25,63,87.9,15
Taipei-city,中山區,北安路５５４巷１９號,唐寧街,27,118,87.9,34
Taipei-city,松山區,八德路三段９７號,敦北傑座,17,33,87.9,37
